observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids,id,p_id
336103867,Yes,336103863,No,Yes,,336103867_336103863,336103863_336103867
336103929,Yes,336103930,No,Yes,,336103929_336103930,336103930_336103929
336166205,No,336166210,Yes,Yes,,336166205_336166210,336166210_336166205
336166210,Yes,336166205,No,Yes,,336166210_336166205,336166205_336166210
336438705,No,336438706,No,Yes,,336438705_336438706,336438706_336438705
336438755,No,336438768,No,Yes,,336438755_336438768,336438768_336438755
336467344,Yes,337552855,No,Yes,,336467344_337552855,337552855_336467344
336492705,Yes,336492698,No,Yes,,336492705_336492698,336492698_336492705
336530176,Yes,336818104,No,Yes,,336530176_336818104,336818104_336530176
336622751,Yes,336622891,Yes,Yes,,336622751_336622891,336622891_336622751
336622891,Yes,336622751,Yes,Yes,,336622891_336622751,336622751_336622891
336627197,No,337264643,No,Yes,,336627197_337264643,337264643_336627197
336627366,Yes,337264407,No,Yes,,336627366_337264407,337264407_336627366
336627471,Yes,337264028,Yes,Yes,,336627471_337264028,337264028_336627471
336627585,No,337236813,No,Yes,,336627585_337236813,337236813_336627585
336628438,Yes,337229015,No,Yes,,336628438_337229015,337229015_336628438
336628480,Yes,337228868,No,Yes,,336628480_337228868,337228868_336628480
336628635,Yes,337228747,No,Yes,,336628635_337228747,337228747_336628635
336636911,No,337221532,No,Yes,,336636911_337221532,337221532_336636911
336644830,Yes,336645004,No,Yes,,336644830_336645004,336645004_336644830
336645004,No,336644830,Yes,Yes,,336645004_336644830,336644830_336645004
336738886,Yes,336738888,No,Yes,,336738886_336738888,336738888_336738886
336841985,Yes,336841997,Yes,Yes,,336841985_336841997,336841997_336841985
336841997,Yes,336841985,Yes,Yes,,336841997_336841985,336841985_336841997
336846305,Yes,336846304,No,Yes,,336846305_336846304,336846304_336846305
336887567,Yes,337885801,No,Yes,,336887567_337885801,337885801_336887567
336972358,Yes,336972484,No,Yes,,336972358_336972484,336972484_336972358
336972375,Yes,336972358,Yes,Yes,,336972375_336972358,336972358_336972375
337009215,Yes,337009218,No,Yes,,337009215_337009218,337009218_337009215
337009218,No,337009215,Yes,Yes,,337009218_337009215,337009215_337009218
337071348,No,337885958,Yes,Yes,,337071348_337885958,337885958_337071348
337089890,Yes,320957715,No,Yes,,337089890_320957715,320957715_337089890
337116113,Yes,186357210,Yes,Yes,,337116113_186357210,186357210_337116113
337127674,Yes,337128130,No,Yes,,337127674_337128130,337128130_337127674
337142159,Yes,337142163,No,Yes,,337142159_337142163,337142163_337142159
337149749,Yes,337217045,No,Yes,,337149749_337217045,337217045_337149749
337155069,Yes,337222411,No,Yes,,337155069_337222411,337222411_337155069
337173792,Yes,337174832,No,Yes,,337173792_337174832,337174832_337173792
337174832,No,337173792,Yes,Yes,,337174832_337173792,337173792_337174832
337202823,Yes,337202824,Yes,Yes,,337202823_337202824,337202824_337202823
337202824,Yes,337202823,Yes,Yes,,337202824_337202823,337202823_337202824
337203729,Yes,337203666,No,Yes,,337203729_337203666,337203666_337203729
337215659,Yes,337215658,No,Yes,,337215659_337215658,337215658_337215659
337217045,No,337149749,Yes,Yes,,337217045_337149749,337149749_337217045
337228730,No,337228730,No,Yes,,337228730_337228730,337228730_337228730
337229088,No,337228730,No,Yes,,337229088_337228730,337228730_337229088
337232321,Yes,337232592,No,Yes,,337232321_337232592,337232592_337232321
337236357,No,220170408,Yes,Yes,,337236357_220170408,220170408_337236357
337236813,No,336627585,No,Yes,,337236813_336627585,336627585_337236813
337264028,Yes,336627471,Yes,Yes,,337264028_336627471,336627471_337264028
337264407,No,336627366,Yes,Yes,,337264407_336627366,336627366_337264407
337264643,No,336627197,No,Yes,,337264643_336627197,336627197_337264643
337271445,Yes,138036589,Yes,Yes,,337271445_138036589,138036589_337271445
337323020,Yes,337324438,Yes,Yes,,337323020_337324438,337324438_337323020
337324438,Yes,337323020,Yes,Yes,,337324438_337323020,337323020_337324438
337331319,No,304035326,No,Yes,,337331319_304035326,304035326_337331319
337351646,Yes,305813740,No,Yes,,337351646_305813740,305813740_337351646
337351923,No,304973784,No,Yes,,337351923_304973784,304973784_337351923
337353746,Yes,337354201,Yes,Yes,,337353746_337354201,337354201_337353746
337354201,Yes,337353746,Yes,Yes,,337354201_337353746,337353746_337354201
337355178,Yes,337357346,Yes,Yes,,337355178_337357346,337357346_337355178
337357273,Yes,337681930,Yes,Yes,,337357273_337681930,337681930_337357273
337357346,Yes,337355178,Yes,Yes,,337357346_337355178,337355178_337357346
337394642,Yes,303775705,Yes,Yes,,337394642_303775705,303775705_337394642
337418658,No,331684530,No,Yes,,337418658_331684530,331684530_337418658
337434488,Yes,300545182,Yes,Yes,,337434488_300545182,300545182_337434488
337440647,Yes,204955976,Yes,Yes,,337440647_204955976,204955976_337440647
337444712,No,186719456,No,Yes,,337444712_186719456,186719456_337444712
337444808,Yes,337444809,No,Yes,,337444808_337444809,337444809_337444808
337445914,No,178238331,Yes,Yes,,337445914_178238331,178238331_337445914
337446713,No,169797067,Yes,Yes,,337446713_169797067,169797067_337446713
337446958,Yes,228723012,No,Yes,,337446958_228723012,228723012_337446958
337472644,Yes,337472645,Yes,Yes,,337472644_337472645,337472645_337472644
337472645,Yes,337472644,Yes,Yes,,337472645_337472644,337472644_337472645
337502932,Yes,289383325,No,Yes,,337502932_289383325,289383325_337502932
337504412,No,287402160,Yes,Yes,,337504412_287402160,287402160_337504412
337566289,Yes,337565404,No,Yes,,337566289_337565404,337565404_337566289
337582265,Yes,337583442,No,Yes,,337582265_337583442,337583442_337582265
337594547,Yes,337594548,No,Yes,,337594547_337594548,337594548_337594547
337594548,No,337594547,Yes,Yes,,337594548_337594547,337594547_337594548
337594549,Yes,337594551,Yes,Yes,,337594549_337594551,337594551_337594549
337594551,Yes,337594549,Yes,Yes,,337594551_337594549,337594549_337594551
337600640,Yes,337600645,No,Yes,,337600640_337600645,337600645_337600640
337600641,Yes,337600645,No,Yes,,337600641_337600645,337600645_337600641
337600645,No,337600641,Yes,Yes,,337600645_337600641,337600641_337600645
337604819,Yes,337604821,No,Yes,,337604819_337604821,337604821_337604819
337604821,No,334124909,Yes,Yes,,337604821_334124909,334124909_337604821
337606241,Yes,337606242,No,Yes,,337606241_337606242,337606242_337606241
337606242,No,337606241,Yes,Yes,,337606242_337606241,337606241_337606242
337606338,Yes,337606336,No,Yes,,337606338_337606336,337606336_337606338
337606343,Yes,337606345,No,Yes,,337606343_337606345,337606345_337606343
337610668,No,337610669,Yes,Yes,,337610668_337610669,337610669_337610668
337610669,Yes,337610668,No,Yes,,337610669_337610668,337610668_337610669
337610679,Yes,337610681,Yes,Yes,,337610679_337610681,337610681_337610679
337610681,Yes,337610679,Yes,Yes,,337610681_337610679,337610679_337610681
337610708,Yes,337610706,No,Yes,,337610708_337610706,337610706_337610708
337610713,Yes,337610714,No,Yes,,337610713_337610714,337610714_337610713
337610714,No,337610713,Yes,Yes,,337610714_337610713,337610713_337610714
337610724,Yes,337610725,Yes,Yes,,337610724_337610725,337610725_337610724
337610725,Yes,337610724,Yes,Yes,,337610725_337610724,337610724_337610725
337610731,Yes,337610729,No,Yes,,337610731_337610729,337610729_337610731
337613554,Yes,337613594,No,Yes,,337613554_337613594,337613594_337613554
337632541,Yes,337632538,No,Yes,,337632541_337632538,337632538_337632541
337632555,Yes,337632558,Yes,Yes,,337632555_337632558,337632558_337632555
337632558,Yes,337632555,Yes,Yes,,337632558_337632555,337632555_337632558
337636334,Yes,337636337,Yes,Yes,,337636334_337636337,337636337_337636334
337636337,Yes,337636334,Yes,Yes,,337636337_337636334,337636334_337636337
337636352,Yes,337636353,No,Yes,,337636352_337636353,337636353_337636352
337637954,Yes,337637953,No,Yes,,337637954_337637953,337637953_337637954
337650530,Yes,337650531,No,Yes,,337650530_337650531,337650531_337650530
337664743,Yes,337664745,No,Yes,,337664743_337664745,337664745_337664743
337674147,Yes,337674286,No,Yes,,337674147_337674286,337674286_337674147
337681930,Yes,337357273,Yes,Yes,,337681930_337357273,337357273_337681930
337694352,Yes,337824591,No,Yes,,337694352_337824591,337824591_337694352
337705477,Yes,337705478,No,Yes,,337705477_337705478,337705478_337705477
337707312,Yes,337707313,No,Yes,,337707312_337707313,337707313_337707312
337707313,No,337707312,Yes,Yes,,337707313_337707312,337707312_337707313
337712373,Yes,337712375,No,Yes,,337712373_337712375,337712375_337712373
337712375,No,337712373,Yes,Yes,,337712375_337712373,337712373_337712375
337712393,Yes,337712397,No,Yes,,337712393_337712397,337712397_337712393
337712454,No,337712453,No,Yes,,337712454_337712453,337712453_337712454
337712476,Yes,337712477,No,Yes,,337712476_337712477,337712477_337712476
337712489,Yes,337712494,No,Yes,,337712489_337712494,337712494_337712489
337712493,Yes,337712499,No,Yes,,337712493_337712499,337712499_337712493
337712499,No,337712493,Yes,Yes,,337712499_337712493,337712493_337712499
337713466,Yes,337724431,No,Yes,,337713466_337724431,337724431_337713466
337716082,Yes,337716094,Yes,Yes,,337716082_337716094,337716094_337716082
337716094,Yes,337716082,Yes,Yes,,337716094_337716082,337716082_337716094
337725484,No,335917970,Yes,Yes,,337725484_335917970,335917970_337725484
337760104,Yes,337760132,Yes,Yes,,337760104_337760132,337760132_337760104
337760132,Yes,337760104,Yes,Yes,,337760132_337760104,337760104_337760132
337861974,Yes,337861976,Yes,Yes,,337861974_337861976,337861976_337861974
337861976,Yes,337861974,Yes,Yes,,337861976_337861974,337861974_337861976
337885801,No,336887567,Yes,Yes,,337885801_336887567,336887567_337885801
337885958,Yes,337071348,No,Yes,,337885958_337071348,337071348_337885958
337887939,Yes,332696284,No,Yes,,337887939_332696284,332696284_337887939
337995289,Yes,337995387,No,Yes,,337995289_337995387,337995387_337995289
338007030,Yes,338007031,No,Yes,,338007030_338007031,338007031_338007030
338007031,No,338007030,Yes,Yes,,338007031_338007030,338007030_338007031
338009233,Yes,107079816,Yes,Yes,,338009233_107079816,107079816_338009233
338026678,Yes,324398551,No,Yes,,338026678_324398551,324398551_338026678
338027232,Yes,326876805,Yes,Yes,,338027232_326876805,326876805_338027232
338027874,No,325585870,Yes,Yes,,338027874_325585870,325585870_338027874
338031190,Yes,281145211,Yes,Yes,,338031190_281145211,281145211_338031190
338034774,Yes,338034947,No,Yes,,338034774_338034947,338034947_338034774
338034947,No,338034774,Yes,Yes,,338034947_338034774,338034774_338034947
338069397,Yes,338069502,No,Yes,,338069397_338069502,338069502_338069397
338165541,Yes,338165583,Yes,Yes,,338165541_338165583,338165583_338165541
338165583,Yes,338165541,Yes,Yes,,338165583_338165541,338165541_338165583
338166164,Yes,338166165,Yes,Yes,,338166164_338166165,338166165_338166164
338166165,Yes,338166164,Yes,Yes,,338166165_338166164,338166164_338166165
338175830,Yes,338176241,No,Yes,,338175830_338176241,338176241_338175830
338206231,Yes,338206230,No,Yes,,338206231_338206230,338206230_338206231
338316962,No,240062609,No,Yes,,338316962_240062609,240062609_338316962
338332892,Yes,338332896,No,Yes,,338332892_338332896,338332896_338332892
338332901,Yes,338332900,No,Yes,,338332901_338332900,338332900_338332901
338354236,Yes,338354233,No,Yes,,338354236_338354233,338354233_338354236
338431251,Yes,338431185,No,Yes,,338431251_338431185,338431185_338431251
338453399,Yes,19631162,Yes,Yes,,338453399_19631162,19631162_338453399
338462037,Yes,127725156,Yes,Yes,,338462037_127725156,127725156_338462037
338486790,Yes,338491629,Yes,Yes,,338486790_338491629,338491629_338486790
338486970,Yes,338491637,Yes,Yes,,338486970_338491637,338491637_338486970
338491629,Yes,338486790,Yes,Yes,,338491629_338486790,338486790_338491629
338491637,Yes,338486970,Yes,Yes,,338491637_338486970,338486970_338491637
338541959,Yes,338580394,No,Yes,,338541959_338580394,338580394_338541959
338562942,Yes,191151231,Yes,Yes,,338562942_191151231,191151231_338562942
338569655,No,127019661,Yes,Yes,,338569655_127019661,127019661_338569655
338721108,No,338721108,No,Yes,,338721108_338721108,338721108_338721108
338745055,Yes,338745215,No,Yes,,338745055_338745215,338745215_338745055
338751788,No,338751778,No,Yes,,338751788_338751778,338751778_338751788
338755768,Yes,338756748,No,Yes,,338755768_338756748,338756748_338755768
338755769,Yes,338757230,No,Yes,,338755769_338757230,338757230_338755769
338759072,Yes,318400266,Yes,Yes,,338759072_318400266,318400266_338759072
338761023,Yes,24884478,No,Yes,,338761023_24884478,24884478_338761023
338762379,Yes,338529736,No,Yes,,338762379_338529736,338529736_338762379
338801663,Yes,338801687,No,Yes,,338801663_338801687,338801687_338801663
338838643,Yes,338813712,No,Yes,,338838643_338813712,338813712_338838643
338845282,Yes,338845442,No,Yes,,338845282_338845442,338845442_338845282
338846557,Yes,338813712,No,Yes,,338846557_338813712,338813712_338846557
338848951,Yes,338848926,No,Yes,,338848951_338848926,338848926_338848951
338924205,Yes,338924204,No,Yes,,338924205_338924204,338924204_338924205
338949235,Yes,338949241,No,Yes,,338949235_338949241,338949241_338949235
338960783,Yes,338960784,No,Yes,,338960783_338960784,338960784_338960783
338960784,No,338960783,Yes,Yes,,338960784_338960783,338960783_338960784
339047738,Yes,339048219,No,Yes,,339047738_339048219,339048219_339047738
339089145,Yes,182867390,No,Yes,,339089145_182867390,182867390_339089145
339094010,Yes,6455091,No,Yes,,339094010_6455091,6455091_339094010
339128163,Yes,339128162,No,Yes,,339128163_339128162,339128162_339128163
339128187,Yes,339128191,Yes,Yes,,339128187_339128191,339128191_339128187
339128191,Yes,339128187,Yes,Yes,,339128191_339128187,339128187_339128191
339128282,Yes,339128280,No,Yes,,339128282_339128280,339128280_339128282
339168613,Yes,339168612,No,Yes,,339168613_339168612,339168612_339168613
339173039,No,331924147,No,Yes,,339173039_331924147,331924147_339173039
339187881,No,199317751,Yes,Yes,,339187881_199317751,199317751_339187881
339189573,Yes,197878329,Yes,Yes,,339189573_197878329,197878329_339189573
339197557,Yes,245196635,No,Yes,,339197557_245196635,245196635_339197557
339225579,Yes,339226187,No,Yes,,339225579_339226187,339226187_339225579
339413099,Yes,339413207,Yes,Yes,,339413099_339413207,339413207_339413099
339413207,Yes,339413099,Yes,Yes,,339413207_339413099,339413099_339413207
339447471,Yes,339447019,No,Yes,,339447471_339447019,339447019_339447471
339484966,Yes,26894842,No,Yes,,339484966_26894842,26894842_339484966
339530410,No,339530504,No,Yes,,339530410_339530504,339530504_339530410
339576790,Yes,339576689,No,Yes,,339576790_339576689,339576689_339576790
339632321,Yes,315941103,Yes,Yes,,339632321_315941103,315941103_339632321
339633540,Yes,339633536,No,Yes,,339633540_339633536,339633536_339633540
339799625,Yes,281175280,No,Yes,,339799625_281175280,281175280_339799625
