id,url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,"field:url for ""partner"" observation",partner_ids
74250546,https://www.inaturalist.org/observations/74250546,Rusałka osetnik,Vanessa cardui,Painted Lady,Insecta,48548.0,https://www.inaturalist.org/observations/74228214,['74228214']
74347709,https://www.inaturalist.org/observations/74347709,Ammophilini,Ammophilini,,Insecta,370786.0,https://www.inaturalist.org/observations/74347836,['74347836']
74347836,https://www.inaturalist.org/observations/74347836,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157.0,https://www.inaturalist.org/observations/74347709,['74347709']
74399867,https://www.inaturalist.org/observations/74399867,Flower Crab Spiders,Thomisus,Flower Crab Spiders,Arachnida,59282.0,https://www.inaturalist.org/observations/74400116,['74400116']
74400116,https://www.inaturalist.org/observations/74400116,African Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219.0,https://www.inaturalist.org/observations/74399867,['74399867']
74611022,https://www.inaturalist.org/observations/74611022,Proagoderus dives,Proagoderus dives,,Insecta,685168.0,https://www.inaturalist.org/observations/74611069,['74611069']
74611069,https://www.inaturalist.org/observations/74611069,African stink ant,Paltothyreus tarsatus,African stink ant,Insecta,475699.0,https://www.inaturalist.org/observations/74611022,['74611022']
74664538,https://www.inaturalist.org/observations/74664538,Grass Cycad,Stangeria eriopus,Grass Cycad,Plantae,135513.0,https://www.inaturalist.org/observations/74664541,['74664541']
74664541,https://www.inaturalist.org/observations/74664541,Leopard Magpie Moth,Zerenopsis lepida,Leopard Magpie Moth,Insecta,607584.0,https://www.inaturalist.org/observations/79557976,['79557976']
74664556,https://www.inaturalist.org/observations/74664556,Pyralid and Crambid Snout Moths,Pyraloidea,Pyralid and Crambid Snout Moths,Insecta,49682.0,https://www.inaturalist.org/observations/74664557,['74664557']
74664557,https://www.inaturalist.org/observations/74664557,Flowering Plants,Angiospermae,Flowering Plants,Plantae,47125.0,https://www.inaturalist.org/observations/74664556,['74664556']
74664637,https://www.inaturalist.org/observations/74664637,Flower Crab Spiders,Thomisus,Flower Crab Spiders,Arachnida,59282.0,https://www.inaturalist.org/observations/74702908,['74702908']
74702908,https://www.inaturalist.org/observations/74702908,Cape Honey Bee,Apis mellifera capensis,Cape Honey Bee,Insecta,429428.0,https://www.inaturalist.org/observations/74664637,['74664637']
74716276,https://www.inaturalist.org/observations/74716276,Asparagus,Asparagus,Asparagus,Plantae,60271.0,https://www.inaturalist.org/observations/8412455; https://www.inaturalist.org/observations/1361255; https://www.inaturalist.org/observations/11052821,"['8412455', '1361255', '11052821']"
74723977,https://www.inaturalist.org/observations/74723977,Asparagus,Asparagus,Asparagus,Plantae,60271.0,https://www.inaturalist.org/observations/11062359,['11062359']
74724395,https://www.inaturalist.org/observations/74724395,Asparagus,Asparagus,Asparagus,Plantae,60271.0,https://www.inaturalist.org/observations/1133892,['1133892']
74724598,https://www.inaturalist.org/observations/74724598,Asparagus,Asparagus,Asparagus,Plantae,60271.0,https://www.inaturalist.org/observations/1120591,['1120591']
74822424,https://www.inaturalist.org/observations/74822424,Diptera,Diptera,Flies,Insecta,47822.0,https://www.inaturalist.org/observations/74822426,['74822426']
74822426,https://www.inaturalist.org/observations/74822426,Rhipidocephala,Rhipidocephala,,Insecta,553852.0,https://www.inaturalist.org/observations/74822424,['74822424']
74889789,https://www.inaturalist.org/observations/74889789,Black Vulture,Coragyps atratus,Black Vulture,Aves,4765.0,https://www.inaturalist.org/observations/74889790,['74889790']
74889790,https://www.inaturalist.org/observations/74889790,Groundhog,Marmota monax,Groundhog,Mammalia,46095.0,https://www.inaturalist.org/observations/74889789,['74889789']
74924427,https://www.inaturalist.org/observations/74924427,Pelargonium Flower-spiders,Synema,,Arachnida,153736.0,https://www.inaturalist.org/observations/74925538,['74925538']
74927991,https://www.inaturalist.org/observations/74927991,Jumping Spiders,Salticidae,Jumping Spiders,Arachnida,48139.0,https://www.inaturalist.org/observations/74928113,['74928113']
74928113,https://www.inaturalist.org/observations/74928113,Flies,Diptera,Flies,Insecta,47822.0,https://www.inaturalist.org/observations/74927991,['74927991']
74951794,https://www.inaturalist.org/observations/74951794,Elisolimax flavescens,Elisolimax flavescens,African Banana Slug,Mollusca,566626.0,https://www.inaturalist.org/observations/74951799,['74951799']
74951797,https://www.inaturalist.org/observations/74951797,Spittlebugs,Cercopoidea,Spittlebugs and Froghoppers,Insecta,56194.0,https://www.inaturalist.org/observations/74951799,['74951799']
74951799,https://www.inaturalist.org/observations/74951799,Barleria delagoensis,Barleria delagoensis,,Plantae,580965.0,https://www.inaturalist.org/observations/74951794; https://www.inaturalist.org/observations/74951797,"['74951794', '74951797']"
74951821,https://www.inaturalist.org/observations/74951821,African Dogrose,Xylotheca kraussiana,African Dogrose,Plantae,182106.0,https://www.inaturalist.org/observations/74951830,['74951830']
74951830,https://www.inaturalist.org/observations/74951830,Blood-red Acraea,Rubraea petraea,Blood-red Acraea,Insecta,1482463.0,https://www.inaturalist.org/observations/74951821,['74951821']
75103252,https://www.inaturalist.org/observations/75103252,North American Deer Mice,Peromyscus,North American Deer Mice,Mammalia,44349.0,https://www.inaturalist.org/observations/75103415,['75103415']
75103415,https://www.inaturalist.org/observations/75103415,Ixodes,Ixodes,,Arachnida,51674.0,https://www.inaturalist.org/observations/75103252,['75103252']
75222572,https://www.inaturalist.org/observations/75222572,Great Egret,Ardea alba,Great Egret,Aves,144455.0,https://www.inaturalist.org/observations/73553566,['73553566']
75286194,https://www.inaturalist.org/observations/75286194,Moringa Tree,Moringa oleifera,Moringa tree,Plantae,165529.0,https://www.inaturalist.org/observations/88420263,['88420263']
75313225,https://www.inaturalist.org/observations/75313225,Crab Spiders,Thomisus,Flower Crab Spiders,Arachnida,59282.0,https://www.inaturalist.org/observations/75313365,['75313365']
75313365,https://www.inaturalist.org/observations/75313365,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219.0,https://www.inaturalist.org/observations/75313225,['75313225']
75566705,https://www.inaturalist.org/observations/75566705,African Joker,Byblia anvatara,African Joker,Insecta,349166.0,https://www.inaturalist.org/observations/75566706,['75566706']
75566706,https://www.inaturalist.org/observations/75566706,Reclining Date Palm,Phoenix reclinata,Reclining Date Palm,Plantae,166729.0,https://www.inaturalist.org/observations/75566705,['75566705']
75566727,https://www.inaturalist.org/observations/75566727,Sleepy Morning,Waltheria indica,Sleepy Morning,Plantae,130789.0,https://www.inaturalist.org/observations/75566728,['75566728']
75566728,https://www.inaturalist.org/observations/75566728,Dancing Amber,Telchinia serena,Dancing Amber,Insecta,1482308.0,https://www.inaturalist.org/observations/75566727,['75566727']
75566732,https://www.inaturalist.org/observations/75566732,Common Dodger,Gegenes letterstedti,Common Dodger,Insecta,1604928.0,https://www.inaturalist.org/observations/75566738,['75566738']
75566737,https://www.inaturalist.org/observations/75566737,Clouded Flat,Tagiades flesus,Clouded Flat,Insecta,141632.0,https://www.inaturalist.org/observations/75566738,['75566738']
75566738,https://www.inaturalist.org/observations/75566738,three-lobe false mallow,Malvastrum coromandelianum,three-lobe false mallow,Plantae,165115.0,https://www.inaturalist.org/observations/75566732; https://www.inaturalist.org/observations/75566737; https://www.inaturalist.org/observations/75566742,"['75566732', '75566737', '75566742']"
75566742,https://www.inaturalist.org/observations/75566742,Grass Yellows,Eurema,Grass Yellows,Insecta,51615.0,https://www.inaturalist.org/observations/75566738,['75566738']
75566744,https://www.inaturalist.org/observations/75566744,Dancing Amber,Telchinia serena,Dancing Amber,Insecta,1482308.0,https://www.inaturalist.org/observations/75566745,['75566745']
75566745,https://www.inaturalist.org/observations/75566745,Sida cordifolia cordifolia,Sida cordifolia cordifolia,Flannel Weed,Plantae,601178.0,https://www.inaturalist.org/observations/75566744,['75566744']
75566764,https://www.inaturalist.org/observations/75566764,Sida cordifolia cordifolia,Sida cordifolia cordifolia,Flannel Weed,Plantae,601178.0,https://www.inaturalist.org/observations/75566765,['75566765']
75566765,https://www.inaturalist.org/observations/75566765,Southern Bushbuck,Tragelaphus sylvaticus sylvaticus,Cape Bushbuck,Mammalia,1431869.0,https://www.inaturalist.org/observations/75566764,['75566764']
75579220,https://www.inaturalist.org/observations/75579220,Zadontomerus,Zadontomerus,,Insecta,468067.0,https://www.inaturalist.org/observations/75579222,['75579222']
75579222,https://www.inaturalist.org/observations/75579222,common dandelion,Taraxacum officinale,common dandelion,Plantae,47602.0,https://www.inaturalist.org/observations/75579220,['75579220']
75686956,https://www.inaturalist.org/observations/75686956,rosary pea,Abrus precatorius,rosary pea,Plantae,122099.0,https://www.inaturalist.org/observations/75686958,['75686958']
75686957,https://www.inaturalist.org/observations/75686957,Long-legged Sugar Ant,Camponotus etiolipes,Long-legged Sugar Ant,Insecta,604090.0,https://www.inaturalist.org/observations/75686958,['75686958']
75686958,https://www.inaturalist.org/observations/75686958,Nototettigometra,Nototettigometra,,Insecta,851683.0,https://www.inaturalist.org/observations/75686957; https://www.inaturalist.org/observations/75686956,"['75686957', '75686956']"
75686995,https://www.inaturalist.org/observations/75686995,Reddot Toffeebug,Chiastosternum unicolor,Reddot Toffeebug,Insecta,657062.0,https://www.inaturalist.org/observations/75686996,['75686996']
75686996,https://www.inaturalist.org/observations/75686996,white-ironwood,Vepris lanceolata,white-ironwood,Plantae,340338.0,https://www.inaturalist.org/observations/75687000; https://www.inaturalist.org/observations/75686995; https://www.inaturalist.org/observations/75686997,"['75687000', '75686995', '75686997']"
75686997,https://www.inaturalist.org/observations/75686997,Dasynini,Dasynini,,Insecta,558371.0,https://www.inaturalist.org/observations/75686996,['75686996']
75687000,https://www.inaturalist.org/observations/75687000,Reddot Toffeebug,Chiastosternum unicolor,Reddot Toffeebug,Insecta,657062.0,https://www.inaturalist.org/observations/75686996,['75686996']
75873319,https://www.inaturalist.org/observations/75873319,Common Blue-eye Lady Beetle,Ortalia ochracea ochracea,Ol' Blue Eyes,Insecta,680266.0,https://www.inaturalist.org/observations/76467671,['76467671']
75909983,https://www.inaturalist.org/observations/75909983,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495.0,https://www.inaturalist.org/observations/75910201,['75910201']
75910201,https://www.inaturalist.org/observations/75910201,Damselflies,Zygoptera,Damselflies,Insecta,47928.0,https://www.inaturalist.org/observations/75909983,['75909983']
76467671,https://www.inaturalist.org/observations/76467671,Big-headed Ants,Pheidole,Big-headed Ants,Insecta,47343.0,https://www.inaturalist.org/observations/75873319,['75873319']
76646940,https://www.inaturalist.org/observations/76646940,Dancing Amber,Telchinia serena,Dancing Amber,Insecta,1482308.0,https://www.inaturalist.org/observations/76646946,['76646946']
76646946,https://www.inaturalist.org/observations/76646946,Hierba del toro,Tridax procumbens,Tridax Daisy,Plantae,169944.0,https://www.inaturalist.org/observations/76646940,['76646940']
76646961,https://www.inaturalist.org/observations/76646961,Dancing Amber,Telchinia serena,Dancing Amber,Insecta,1482308.0,https://www.inaturalist.org/observations/76646966,['76646966']
76646966,https://www.inaturalist.org/observations/76646966,Hierba del toro,Tridax procumbens,Tridax Daisy,Plantae,169944.0,https://www.inaturalist.org/observations/76646961,['76646961']
76647099,https://www.inaturalist.org/observations/76647099,Corgatha wojtusiaki,Corgatha wojtusiaki,,Insecta,1200925.0,https://www.inaturalist.org/observations/76647101,['76647101']
76647101,https://www.inaturalist.org/observations/76647101,Showy Balloon Vine,Cardiospermum grandiflorum,Showy Balloon Vine,Plantae,159852.0,https://www.inaturalist.org/observations/76647099,['76647099']
76647146,https://www.inaturalist.org/observations/76647146,Natal Duiker,Cephalophorus natalensis natalensis,Natal Duiker,Mammalia,1431328.0,https://www.inaturalist.org/observations/76647151,['76647151']
76647151,https://www.inaturalist.org/observations/76647151,Duiker-berry,Sclerocroton integerrimus,Duiker-berry,Plantae,559524.0,https://www.inaturalist.org/observations/76647146,['76647146']
76770944,https://www.inaturalist.org/observations/76770944,Mecaphesa,Mecaphesa,,Arachnida,129662.0,https://www.inaturalist.org/observations/76770952,['76770952']
76770952,https://www.inaturalist.org/observations/76770952,Bees,Dialictus,Metallic Sweat Bees,Insecta,126545.0,https://www.inaturalist.org/observations/76770944,['76770944']
77058408,https://www.inaturalist.org/observations/77058408,Rock Lionspaw,Leonotis ocymifolia,Rock Lionspaw,Plantae,403274.0,https://www.inaturalist.org/observations/77058417,['77058417']
77058417,https://www.inaturalist.org/observations/77058417,Sunflower Seed Bug,Agonoscelis versicoloratus,Sunflower Seed Bug,Insecta,366913.0,https://www.inaturalist.org/observations/77058408,['77058408']
77058529,https://www.inaturalist.org/observations/77058529,Common Citril,Ceriagrion glabrum,Common Citril,Insecta,97063.0,https://www.inaturalist.org/observations/77058541,['77058541']
