observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids
215410333,No,215410998,No,No,
215410998,No,215410333,No,No,
215419051,Yes,215419425,No,Yes,
215419425,No,215419051,Yes,No,
215459789,Yes,22405356,Yes,Yes,
215460637,Yes,215460917,No,Yes,
215472281,No,204905570,No,No,
215570498,Yes,215570698,Yes,Yes,
215570698,Yes,215570498,Yes,Yes,
215617044,Yes,215617049,Yes,Yes,
215617049,Yes,215617044,Yes,Yes,
215788855,No,215788857,Yes,No,
215788857,Yes,215788855,No,Yes,
215804726,No,215804727,No,Yes,
215804727,No,215804726,No,No,
215807363,No,215836217,No,No,
215811549,Yes,198595663,No,Yes,
215836217,No,215807363,No,No,
215891367,Yes,215892016,No,Yes,
216055428,Yes,227044368,Yes,Yes,
216079878,Yes,216079957,Yes,Yes,
216079957,Yes,216079878,Yes,Yes,
216134740,Yes,216134742,No,Yes,
216134742,No,216134740,Yes,No,
216135994,No,216135995,No,No,
216135995,No,216135994,No,No,
216405074,No,60782435,Yes,No,
216409678,No,216409679,No,No,
216409679,No,216409678,No,No,
216417466,No,216417467,No,No,
216417467,No,216417466,No,No,
216483685,No,216483686,No,No,
216483686,No,216483685,No,No,
216867316,No,216867480,Yes,No,
216867480,Yes,216867316,No,Yes,
216884890,No,233296884,Yes,Yes,
216908385,Yes,216910766,No,Yes,
216910766,No,216908385,Yes,Yes,
216947719,No,216947723,Yes,No,
216947723,Yes,216947719,No,Yes,
216990993,Yes,216991026,No,Yes,
216991026,No,216990993,Yes,Yes,
217011883,No,219816895,No,No,
217241490,No,217241492,No,No,
217241492,No,217241490,No,Yes,
217268430,Yes,217268564,No,Yes,
217268564,No,217268430,Yes,No,
217278644,No,217278353,No,No,
217387319,Yes,217387440,No,Yes,
217387440,No,217387319,Yes,No,
217428848,Yes,217479505,No,Yes,
217479505,No,217428848,Yes,Yes,
217484419,Yes,217484423,No,Yes,
217484423,No,217484419,Yes,No,
217484425,No,217484419,Yes,No,
217484427,Yes,217484431,No,Yes,
217484431,No,217484427,Yes,No,
217518752,No,217518757,No,No,
217518757,No,217518752,No,No,
217602327,No,217602827,Yes,Yes,
217602827,Yes,217602327,No,Yes,
217618737,No,255467944,No,No,
217651326,No,217651327,No,No,
217651327,No,217651326,No,No,
217651352,No,217651353,No,No,
217651353,No,217651352,No,No,
217651356,No,217651357,No,No,
217651357,No,217651356,No,No,
217651412,No,217651413,No,No,
217651413,No,217651412,No,No,
217754360,No,217754361,Yes,No,
217754361,Yes,217754360,No,Yes,
217779245,No,217780464,No,No,
217780464,No,217779245,No,Yes,
217791817,Yes,217791818,No,Yes,
217791818,No,217791817,Yes,No,
217812347,No,217811469,No,No,
217824611,No,217824923,No,Yes,
217824923,No,217824611,No,Yes,
217873977,No,217873980,Yes,Yes,
217873980,Yes,217873977,No,Yes,
218014513,No,221198618,Yes,No,
218029493,No,218029495,No,No,
218029495,No,218029493,No,No,
218040172,Yes,215116762,No,Yes,
218062252,Yes,218732612,No,Yes,
218094093,Yes,218094097,Yes,Yes,
218094097,Yes,218094093,Yes,Yes,
218100809,No,218100810,No,Yes,
218100810,No,218100809,No,Yes,
218158386,Yes,241515459,No,Yes,
218191368,Yes,218191414,Yes,Yes,
218191414,Yes,218191368,Yes,Yes,
218251817,No,218251826,Yes,Yes,
218251826,Yes,218251817,No,Yes,
218255043,No,218255089,Yes,No,
218255089,Yes,218255043,No,Yes,
218305816,Yes,218305817,Yes,Yes,
218305817,Yes,218305816,Yes,Yes,
218312852,No,218312853,No,No,
218312853,No,218312852,No,No,
218389724,Yes,218389814,No,Yes,
218407341,No,135499876,No,No,
218414831,Yes,218416390,Yes,Yes,
218416390,Yes,218414831,Yes,Yes,
218544448,No,218544449,No,No,
218544449,No,218544448,No,No,
218555394,No,218555396,No,No,
218555396,No,218555394,No,No,
218593286,Yes,218594804,No,Yes,
218642870,Yes,218648707,No,Yes,
218648707,No,218642870,Yes,Yes,
218669894,Yes,218669897,Yes,Yes,
218669897,Yes,218669894,Yes,Yes,
218670016,Yes,218670023,No,Yes,
218670023,No,218670016,Yes,No,
218727493,No,218727523,No,No,
218727523,No,218727493,No,No,
218732612,No,218062252,Yes,No,
218765331,No,218765347,No,No,
218765347,No,218765331,No,No,
218766533,Yes,218940374,No,Yes,
218787613,Yes,218788764,No,Yes,
218788764,No,218787613,Yes,Yes,
218819285,Yes,265042031,Yes,Yes,
218843142,Yes,218843143,Yes,Yes,
218843143,Yes,218843142,Yes,Yes,
218897423,No,218898227,No,No,
218898227,No,218897423,No,No,
218946291,Yes,218946548,Yes,Yes,
218946548,Yes,218946291,Yes,Yes,
218970404,No,218970405,Yes,No,
218970405,Yes,218970404,No,Yes,
219079133,Yes,219079432,No,Yes,
219097307,Yes,219097312,Yes,Yes,
219097312,Yes,219097307,Yes,Yes,
219126539,No,219127964,No,Yes,
219127964,No,219126539,No,No,
219171622,No,219171891,No,Yes,
219171891,No,219171622,No,No,
219177055,No,219177056,Yes,No,
219177056,Yes,219177055,No,Yes,
219317958,No,219318054,No,No,
219318054,No,219317958,No,No,
219401402,No,219401406,Yes,Yes,
219401406,Yes,219401402,No,Yes,
219415599,No,219415841,No,No,
219415841,No,219415599,No,No,
219443424,No,219443515,No,No,
219443431,No,219443439,Yes,No,
219443439,Yes,219443431,No,Yes,
219443441,Yes,219443442,No,Yes,
219443442,No,219443441,Yes,No,
219443445,Yes,219443441,Yes,Yes,
219443452,No,219443456,Yes,No,
219443456,Yes,219443452,No,Yes,
219443464,No,219443979,Yes,No,
219443465,No,219443979,Yes,No,
219443470,Yes,219443471,No,Yes,
219443484,No,219443485,Yes,No,
219443485,Yes,219443484,No,Yes,
219443491,No,219443979,Yes,No,
219443497,No,219443456,Yes,No,
219443512,No,219443744,No,No,
219443514,No,219443515,No,No,
219443515,No,219443424,No,No,
219443744,No,219443512,No,Yes,
219443979,Yes,219443491,No,Yes,
219463950,No,219463951,No,No,
219463951,No,219463950,No,No,
219472281,No,219472283,No,No,
219472283,No,219472281,No,No,
219739692,Yes,192883917,No,Yes,
219741269,No,192885610,No,No,
219742380,No,106470410,No,No,
219743519,No,169857726,Yes,No,
219744592,No,120459701,Yes,Yes,
219746257,No,169753974,Yes,No,
219746258,No,169753767,No,No,
219807965,Yes,267102689,No,Yes,
219808602,Yes,252213215,No,Yes,
219808610,No,252213215,No,No,
219808613,Yes,252213215,No,Yes,
219809488,No,252213215,No,No,
219809492,Yes,252213215,No,Yes,
219810283,Yes,267102043,No,Yes,
219816895,No,217011883,No,No,
220031572,No,220032064,No,No,
220032064,No,220031572,No,No,
220077169,No,220077842,No,No,
220077842,No,220077842,No,No,
220102252,No,220102803,No,Yes,
220102803,No,220102252,No,Yes,
220108555,Yes,220109135,No,Yes,
220109135,No,220108555,Yes,No,
220133721,No,220135679,Yes,No,
220135679,Yes,220133721,No,Yes,
220170408,Yes,337236357,No,Yes,
220280246,Yes,220280931,No,Yes,
220337242,Yes,220337437,Yes,Yes,
220337437,Yes,220337242,Yes,Yes,
220388788,Yes,221453997,No,Yes,
220401579,No,220401651,No,No,
220401651,No,220401579,No,No,
220405402,No,221017964,No,No,
220405480,No,220405481,No,No,
220405481,No,220405480,No,No,
220610614,Yes,220610620,No,Yes,
220669025,Yes,220669174,No,Yes,
220669174,No,220669025,Yes,Yes,
220766489,Yes,220766490,No,Yes,
220766490,No,220766489,Yes,Yes,
220822642,Yes,220822643,Yes,Yes,
220822643,Yes,220822642,Yes,Yes,
220822649,Yes,220822650,No,Yes,
220822650,No,220822649,Yes,Yes,
220837360,No,220837471,No,No,
220837471,No,220837360,No,No,
221008094,Yes,221008515,No,Yes,
221008515,No,221008094,Yes,No,
221016471,Yes,221016473,No,Yes,
221016473,No,221016471,Yes,Yes,
221017964,No,220405402,No,No,
221025438,No,337305732,No,No,
221029585,Yes,221029586,Yes,Yes,
221029586,Yes,221029585,Yes,Yes,
221046420,Yes,221047135,Yes,Yes,
221047135,Yes,221046420,Yes,Yes,
221143137,Yes,221143464,Yes,Yes,
221143464,Yes,221143137,Yes,Yes,
221144214,No,221144336,No,No,
221144336,No,221144214,No,No,
221198618,Yes,218014513,No,Yes,
221208838,No,221208840,No,No,
221208840,No,221208838,No,No,
221326679,No,221326680,Yes,No,
221326680,Yes,221326679,No,Yes,
221453997,No,220388788,Yes,No,
221462513,No,221462514,No,No,
221462514,No,221462513,No,No,
221545284,No,221545667,No,No,
221545667,No,221545284,No,No,
221595103,No,221594305,No,No,
221651363,Yes,221651624,No,Yes,
221651624,No,221651363,Yes,No,
221654752,Yes,221655101,Yes,Yes,
221655101,Yes,221654752,Yes,Yes,
221660844,No,221663701,No,No,
221663701,No,221660844,No,Yes,
221663973,No,221663701,No,No,
221689117,Yes,221689119,No,Yes,
221689119,No,221689117,Yes,No,
221697811,No,221697813,No,No,
221697812,No,221697813,No,No,
221697813,No,221697812,No,No,
221708697,No,221708699,No,No,
221708699,No,221708697,No,No,
221720873,Yes,221720877,Yes,Yes,
221720877,Yes,221726313,Yes,Yes,
221720880,No,221720881,No,No,
221720881,No,221720880,No,Yes,
221720889,No,221726278,Yes,No,
221726278,Yes,221720889,No,Yes,
221726279,Yes,221726280,Yes,Yes,
221726280,Yes,221726279,Yes,Yes,
221726290,Yes,221726292,No,Yes,
221726292,No,221726290,Yes,No,
221726294,Yes,221726295,Yes,Yes,
221726295,Yes,221726294,Yes,Yes,
221726313,Yes,221720877,Yes,Yes,
221744105,Yes,221744106,No,Yes,
221744106,No,221744105,Yes,No,
221770898,No,221771221,Yes,No,
221770898,No,221771632,Yes,No,
221770898,No,221772288,No,No,
221770898,No,221772760,Yes,No,
221771221,Yes,221770898,No,Yes,
221771632,Yes,221770898,No,Yes,
221772288,No,221770898,No,Yes,
221772760,Yes,221770898,No,Yes,
221829642,No,221867864,No,No,
221841762,Yes,221841971,No,Yes,
221841971,No,221841762,Yes,No,
221867864,No,221829642,No,No,
222009030,Yes,222010349,No,Yes,
222010349,No,222009030,Yes,No,
222065888,Yes,267101192,Yes,Yes,
222066000,Yes,267100165,Yes,Yes,
222155722,Yes,222158068,No,Yes,
222158068,No,222155722,Yes,No,
222177908,No,222177891,No,No,
222256557,No,261292127,No,No,
222259410,No,222260495,No,No,
222260495,No,222259410,No,No,
222344063,No,222344067,No,No,
222344067,No,222344063,No,No,
222344069,No,222345004,No,No,
222344072,Yes,222345004,No,Yes,
222344073,Yes,222344073,Yes,Yes,
222344077,Yes,222345004,No,Yes,
222344089,No,222345006,No,No,
222344090,No,222345006,No,No,
222345004,No,222344073,Yes,No,
222345006,No,222344089,No,No,
222408648,No,222409080,No,Yes,
222507656,Yes,222510410,No,Yes,
222510410,No,222507656,Yes,No,
222513649,Yes,222516206,No,Yes,
222516206,No,222513649,Yes,No,
222548431,No,222548433,No,Yes,
222548432,Yes,222556564,No,Yes,
222548433,No,222548431,No,No,
222548456,Yes,222548457,No,Yes,
222548457,No,222548456,Yes,No,
222552831,Yes,222552855,No,Yes,
222552855,No,222552831,Yes,No,
222556172,No,222556173,No,No,
222556564,No,222548432,Yes,No,
222635356,No,222635455,No,No,
222635455,No,222635356,No,No,
222851209,No,267097867,No,No,
222851361,No,267097236,No,No,
222851612,Yes,222851704,Yes,Yes,
222851704,Yes,222851612,Yes,Yes,
222852000,No,222851612,Yes,No,
222857083,No,222851612,Yes,No,
222867973,No,222868970,No,No,
222868970,No,222867973,No,No,
222955580,Yes,223215134,Yes,Yes,
222955581,No,223215134,Yes,No,
222955584,No,223215134,Yes,No,
222955603,Yes,222955610,Yes,Yes,
222955610,Yes,222955603,Yes,Yes,
223018765,No,223018888,No,No,
223018888,No,223018765,No,No,
223029735,No,223029740,Yes,No,
223029740,Yes,223029735,No,Yes,
223083238,Yes,223083875,No,Yes,
223083875,No,223083238,Yes,No,
223215134,Yes,223215137,No,Yes,
223215137,No,223215134,Yes,No,
223215140,Yes,223215142,No,Yes,
223215142,No,223215140,Yes,No,
223215163,No,223215166,No,No,
223215165,No,223215166,No,Yes,
223215166,No,223215165,No,No,
223215174,No,223215179,No,No,
223215179,No,223215174,No,No,
223215192,No,223215195,Yes,No,
223215195,Yes,223215192,No,Yes,
223299291,No,223303309,Yes,Yes,
223303309,Yes,223299291,No,Yes,
223424523,Yes,223424525,Yes,Yes,
223424525,Yes,223424523,Yes,Yes,
223424575,Yes,223424577,No,Yes,
223424577,No,223424575,Yes,No,
223590927,Yes,223591011,No,Yes,
223591011,No,223590927,Yes,Yes,
223676936,No,223766991,No,No,
223766991,No,223766991,No,No,
223784201,No,223783632,No,No,
224110838,No,224110863,No,No,
224110843,No,224110866,No,No,
224110863,No,224110838,No,No,
224110866,No,224110843,No,No,
224170984,Yes,224171139,No,Yes,
224171139,No,224170984,Yes,Yes,
224210709,No,224210711,No,No,
224210711,No,224210709,No,No,
224246735,Yes,224246736,No,Yes,
224246736,No,224246735,Yes,No,
224246753,Yes,224246756,No,Yes,
224246756,No,224246753,Yes,No,
224248629,No,224248763,No,No,
224248763,No,224248629,No,No,
224277024,Yes,224276717,No,Yes,
224334764,Yes,224336817,No,Yes,
224336817,No,224334764,Yes,Yes,
224430681,No,36963301,No,No,
224430741,No,36882853,No,No,
224501759,Yes,224501760,No,Yes,
224501760,No,224501759,Yes,Yes,
224521462,Yes,224521476,Yes,Yes,
224521476,Yes,224521462,Yes,Yes,
224601452,Yes,224601737,No,Yes,
224601737,No,224601452,Yes,Yes,
224618053,Yes,224618049,No,Yes,
224658582,No,39174754,No,No,
224661204,No,38998030,No,No,
224662991,No,188493639,No,No,
224663565,No,135646098,No,No,
224776211,Yes,224776217,Yes,Yes,
224776217,Yes,224776211,Yes,Yes,
224791110,Yes,224791111,No,Yes,
224791111,No,224791110,Yes,No,
224791116,Yes,224791117,No,Yes,
224791117,No,224791116,Yes,No,
224791126,Yes,224791132,No,Yes,
224791127,No,224791132,No,No,
224791129,Yes,224791132,No,Yes,
224791132,No,224791127,No,No,
224793237,Yes,253298957,No,Yes,
225005282,Yes,225005283,No,Yes,
225005283,No,225005282,Yes,Yes,
225007340,Yes,225007341,Yes,Yes,
225007341,Yes,225007340,Yes,Yes,
225126380,No,266403002,No,No,
225126386,Yes,266402537,No,Yes,
225149662,No,225149669,Yes,No,
225149669,Yes,225149662,No,Yes,
225210226,No,225210227,No,No,
225210227,No,225210229,No,No,
225210229,No,225210227,No,No,
225360807,No,225361205,No,Yes,
225361205,No,225360807,No,No,
225463551,No,225463596,No,Yes,
225463596,No,225463551,No,No,
225642542,No,225642543,No,No,
225642543,No,225642542,No,No,
225644492,No,225644493,No,Yes,
225644493,No,225644492,No,Yes,
225698071,No,15415677,Yes,No,
225944908,Yes,225945029,Yes,Yes,
225944910,Yes,225944911,Yes,Yes,
225944911,Yes,225944910,Yes,Yes,
225944912,Yes,225945029,Yes,Yes,
225945029,Yes,225944908,Yes,Yes,
225972120,No,225974032,No,No,
225974032,No,225972120,No,No,
226028814,Yes,226028816,No,Yes,
226028816,No,226028814,Yes,No,
226073102,No,226073103,No,No,
226073103,No,226073102,No,No,
226264652,No,226264657,No,No,
226264657,No,226264652,No,No,
226304470,Yes,226304682,Yes,Yes,
226304682,Yes,226304470,Yes,Yes,
226403756,Yes,226403757,Yes,Yes,
226403757,Yes,226403756,Yes,Yes,
226403758,Yes,226403759,No,Yes,
226403759,No,226403758,Yes,No,
226415587,No,202698350,Yes,Yes,
226415936,No,202188343,No,Yes,
226463000,Yes,226463001,No,Yes,
226463001,No,226463000,Yes,Yes,
226735706,No,226735709,Yes,No,
226735709,Yes,226735706,No,Yes,
226974725,Yes,226975061,No,Yes,
226975061,No,226974725,Yes,No,
226998801,Yes,226998803,Yes,Yes,
226998803,Yes,226998801,Yes,Yes,
227018986,Yes,227018545,No,Yes,
227019169,Yes,227018545,No,Yes,
227019278,Yes,227018545,No,Yes,
227019606,No,227018545,No,Yes,
227032071,No,227032080,No,No,
227032080,No,227032071,No,No,
227044368,Yes,216055428,Yes,Yes,
227059560,No,227059567,Yes,No,
227059567,Yes,227059560,No,Yes,
227064284,No,227064285,Yes,Yes,
227064285,Yes,227064284,No,Yes,
227130225,Yes,227130847,No,Yes,
227130847,No,227130225,Yes,No,
227134504,No,227134505,Yes,No,
227134505,Yes,227134504,No,Yes,
227196736,No,133811651,Yes,No,
227206505,No,227213863,No,Yes,
227213863,No,227206505,No,No,
227229452,Yes,227229453,No,Yes,
227229453,No,227229452,Yes,Yes,
227235955,No,227235957,Yes,Yes,
227235957,Yes,227235955,No,Yes,
227330217,Yes,227330218,Yes,Yes,
227330218,Yes,227330217,Yes,Yes,
227331420,No,227331422,No,No,
227331422,No,227331420,No,Yes,
227416897,Yes,227416921,No,Yes,
227416898,No,227416901,Yes,No,
227416901,Yes,227416898,No,Yes,
227416903,Yes,227416907,Yes,Yes,
227416907,Yes,227416903,Yes,Yes,
227416908,Yes,227416910,Yes,Yes,
227416910,Yes,227416908,Yes,Yes,
227416913,No,227416910,Yes,No,
227416919,No,227416901,Yes,No,
227416921,No,227416897,Yes,No,
227551206,No,227551203,No,Yes,
227602079,No,227722002,No,No,
227608530,Yes,227608531,No,Yes,
227608531,No,227608530,Yes,Yes,
227610997,No,227611004,Yes,No,
227691455,Yes,227691456,No,Yes,
227691456,No,227691455,Yes,Yes,
227706101,No,227698735,No,No,
227722002,No,227602079,No,No,
227722491,No,227722492,No,No,
227722492,No,227722491,No,No,
227830474,No,227830474,No,Yes,
227925551,No,227925553,Yes,Yes,
227925553,Yes,227925551,No,Yes,
228131451,No,228131454,No,No,
228131454,No,228131451,No,No,
228134312,Yes,228134315,No,Yes,
228134315,No,228134312,Yes,No,
228137718,No,264037907,Yes,Yes,
228320084,Yes,228320085,No,Yes,
228320085,No,228320084,Yes,No,
228377195,No,228377334,Yes,No,
228377334,Yes,228377195,No,Yes,
228379704,Yes,228379705,No,Yes,
228379705,No,228379704,Yes,No,
228519935,Yes,228519944,No,Yes,
228610375,Yes,228610620,Yes,Yes,
228610620,Yes,228610375,Yes,Yes,
228673913,Yes,228678170,Yes,Yes,
228678170,Yes,228673913,Yes,Yes,
228708586,No,83529430,Yes,No,
228723012,No,337446958,Yes,Yes,
228729087,No,228729249,No,No,
228729249,No,228729087,No,No,
228735388,No,229032317,No,No,
228896741,Yes,228896742,Yes,Yes,
228896742,Yes,228896741,Yes,Yes,
228896745,Yes,228896748,Yes,Yes,
228896748,Yes,228896745,Yes,Yes,
228896753,Yes,228896755,No,Yes,
228896754,Yes,228896741,Yes,Yes,
228896755,No,228896753,Yes,No,
228896757,No,228896760,Yes,No,
228896760,Yes,228896757,No,Yes,
228898217,No,228898219,Yes,No,
228898219,Yes,228898217,No,Yes,
228901690,Yes,228901698,No,Yes,
228901698,No,228901690,Yes,No,
228945156,Yes,230812666,No,Yes,
229107803,No,229107806,No,Yes,
229107806,No,229107803,No,Yes,
229177398,No,226745461,No,No,
229177400,No,226745461,No,No,
229177402,No,226745461,No,No,
229177405,No,226745461,No,No,
229177408,No,226745461,No,No,
229177410,No,226745461,No,No,
229177412,No,226745461,No,No,
229177413,No,226745461,No,No,
229177419,No,226745461,No,No,
229284388,No,229284548,No,No,
229284548,No,229284388,No,Yes,
229502750,No,229502697,No,No,
229502767,No,229502697,No,No,
229726832,No,115867618,No,No,
229781124,No,229781315,Yes,No,
229781315,Yes,229781124,No,Yes,
229872202,Yes,229872279,No,Yes,
229883637,Yes,229883768,Yes,Yes,
229883768,Yes,229883637,Yes,Yes,
229884813,No,229884417,No,No,
229939706,No,229986171,No,No,
229978826,Yes,229978826,Yes,Yes,
229979682,Yes,229978826,Yes,Yes,
229986171,No,229939706,No,No,
230072131,No,230071177,Yes,No,
230125627,Yes,230125630,No,Yes,
230125630,No,230125627,Yes,No,
230131961,No,230132396,No,No,
230132396,No,230131961,No,No,
230226126,No,230226129,No,No,
230226129,No,230226126,No,No,
230400623,No,230401869,No,No,
230401869,No,230400623,No,No,
230535250,Yes,230535252,Yes,Yes,
230535252,Yes,230535250,Yes,Yes,
230630332,Yes,230630338,Yes,Yes,
230630334,Yes,230630337,Yes,Yes,
230630337,Yes,230630334,Yes,Yes,
230630338,Yes,230630332,Yes,Yes,
230673803,No,230674554,No,No,
230674554,No,230673803,No,No,
230708732,Yes,263973520,Yes,Yes,
230710974,Yes,230710941,No,Yes,
230779273,No,230779276,Yes,Yes,
230779276,Yes,230779273,No,Yes,
230799636,Yes,230799637,No,Yes,
230799637,No,230799636,Yes,No,
230970173,Yes,231309073,No,Yes,
231007344,No,231007345,No,No,
231140121,No,231140122,Yes,Yes,
231140122,Yes,231140121,No,Yes,
231248080,No,207845546,Yes,Yes,
231309073,No,230970173,Yes,No,
231347598,No,231347599,Yes,No,
231347599,Yes,231347598,No,Yes,
231347602,No,231347603,Yes,Yes,
231347603,Yes,231347602,No,Yes,
231347605,Yes,23134760,No,Yes,
231347606,No,231347605,Yes,No,
231398109,No,231398804,No,No,
231398804,No,231398109,No,No,
231418004,No,231419099,No,No,
231419099,No,231418004,No,No,
